n,d,r,c,t,p,all,add_sub,mult,div_sqrt,mult_add
4096,2,607018478.000000,615283333.333333,0.207205,599695961,310625029,184803136,0,25166789,100655104,4
4096,4,677988989.000000,690935633.333333,0.237969,692321038,461448928,234971330,0,25167390,201310208,4
4096,8,1062689456.000000,1061463800.000000,0.370596,1065010291,763397162,335609067,0,25167679,402620416,4
4096,16,715238513.000000,683515500.000000,0.235710,677607334,1635760606,805351988,0,25167786,805240832,4
4096,32,914219229.000000,925015900.000000,0.313611,913702607,2843624145,1207974666,0,25167815,1610481664,4
4096,64,1356683858.000000,1328168100.000000,0.474058,1333148264,5259349457,2013218308,0,25167821,3220963328,4
4096,128,3297435594.000000,3264278666.666667,1.145994,3152748577,10090794452,3623699965,0,25167831,6441926656,4
4096,256,7741121544.000000,7932329400.000000,2.654603,7569473876,19753706372,6844685233,0,25167827,12883853312,4
