n,d,r,c,t,p,all,add_sub,mult,div_sqrt,mult_add
4096,2,424022920.000000,427108133.333333,0.145835,408241536,226760429,226757376,0,3053,0,4
4096,4,519955596.000000,507488400.000000,0.173851,492025686,327222854,327219189,0,3665,0,4
4096,8,834833720.000000,819680166.666667,0.286954,810744969,578854529,578850607,0,3922,0,4
4096,16,652544389.000000,642198233.333333,0.219644,636466882,1182796282,1182792296,0,3986,0,4
4096,32,883660537.000000,880921400.000000,0.296664,852743148,1988047614,1988043576,0,4038,0,4
4096,64,1364874676.000000,1332983066.666667,0.460700,1306125314,3598544183,3598540148,0,4035,0,4
4096,128,3191486433.000000,3220140666.666667,1.083249,3031500163,6819492674,6819488631,0,4043,0,4
4096,256,7987265424.000000,7933449766.666667,2.839239,8352879618,13261453571,13261449527,0,4044,0,4
