n,d,r,c,t,p,sd,pd128,pd256
32,4,86610.000000,80762.500000,0.000031,186273,29290,21354,992,1488,4
64,4,343342.000000,329055.729167,0.000126,338050,116877,84621,4032,6048,4
128,4,1276266.000000,1239522.916667,0.000468,1224175,467512,337464,16256,24384,4
256,4,4810961.000000,4597666.666667,0.001784,4667724,1868726,1346486,65280,97920,4
512,4,17766777.000000,17009200.000000,0.006586,17104475,7474160,5381104,261632,392448,4
1024,4,75439760.000000,71218333.333333,0.027266,72260142,29889973,21509557,1047552,1571328,4
2048,4,278872022.000000,267087600.000000,0.102666,264377260,119573930,86035882,4192256,6288384,4
4096,4,1152385611.000000,1105360533.333333,0.423255,1095011800,478265240,344080280,16773120,25159680,4
6144,4,2489756630.000000,2385586666.666667,0.911189,2362211129,1076054572,774113836,37742592,56613888,4
8192,4,4488329492.000000,4302288466.666666,1.666187,4325672535,1913047651,1376242275,67100672,100651008,4
10240,4,7081754679.000000,6794633733.333333,2.595590,6724916731,2988941960,2150163080,104847360,157271040,4
12288,4,10779462556.000000,10330603400.000000,3.957003,10249627872,4304228678,3096367430,150982656,226473984,4
14336,4,13580105294.000000,12999518133.333334,4.965512,12894958723,5858687460,4214634980,205506560,308259840,4
