n,d,r,c,t,p,sd,pd128,pd256
32,4,56558.000000,52179.427083,0.000023,64824,21745,2513,496,4560,4
64,4,288713.000000,381438.281250,0.000127,571599,87042,9666,2016,18336,4
128,4,1019956.000000,984831.250000,0.000561,982577,345813,35413,8128,73536,4
256,4,3391053.000000,3117020.833333,0.001171,3079719,1378939,135547,32640,294528,4
512,4,11581596.000000,10524583.333333,0.005970,11397448,5511739,534587,130816,1178880,4
1024,4,43388265.000000,40547000.000000,0.015322,38526752,22040530,2124754,523776,4717056,4
2048,4,159871427.000000,188736600.000000,0.059682,148507167,88137398,8459958,2096128,18871296,4
4096,4,731681858.000000,660848066.666667,0.254188,762719782,352512037,33773605,8386560,75491328,4
6144,4,1543667267.000000,1527331866.666667,0.576957,1625113220,793196526,76013550,18871296,169860096,4
8192,4,2752786631.000000,2675095800.000000,1.035769,2702256742,1410058325,135047253,33550336,301977600,4
10240,4,4463614876.000000,4276468733.333333,1.643803,4245028193,2203186062,210963342,52423680,471843840,4
12288,4,6321779980.000000,6061607066.666667,2.342520,5997413310,3172690021,303872101,75491328,679458816,4
14336,4,9668585880.000000,8304686000.000000,3.205197,8327114467,4318284229,413487557,102753280,924822528,4
