n,d,r,c,t,p,sd,pd128,pd256
32,4,45716.000000,60256.184896,0.000017,134142,14727,347,0,3595,4
64,4,178584.000000,263192.447917,0.000089,187825,58255,811,0,14361,4
128,4,674505.000000,652166.666667,0.000237,637525,231322,1778,0,57386,4
256,4,2225082.000000,2204150.000000,0.001113,2377073,921841,4037,0,229451,4
512,4,8088047.000000,7912666.666667,0.002986,7787327,3683117,10753,0,918091,4
1024,4,33812830.000000,31821400.000000,0.019313,33415936,14713358,25894,0,3671866,4
2048,4,171229089.000000,162158533.333333,0.068078,128205704,58828670,75338,0,14688333,4
4096,4,765416442.000000,748902266.666667,0.286138,497604536,235214859,216323,0,58749634,4
6144,4,1667435947.000000,1557967666.666667,0.602879,1241149949,529168717,426821,0,132185474,4
8192,4,3118583093.000000,2743712400.000000,1.081610,2123090044,940652212,688860,0,234990838,4
10240,4,4577537844.000000,4343057333.333334,1.663103,3369915474,1469693605,1006461,0,367171786,4
12288,4,6826318511.000000,6214885733.333333,2.538783,4820325629,2116951234,1744574,0,528801665,4
14336,4,8812884789.000000,8380528866.666667,3.272237,6898837871,2880982280,2125972,0,719714077,4
