n,d,r,c,t,p,sd,pd128,pd256
32,4,40686.000000,38862.890625,0.000015,137167,14851,515,0,3584,4
64,4,195391.000000,164866.406250,0.000101,147950,58507,1163,0,14336,4
128,4,597589.000000,546514.583333,0.000233,722201,231830,2454,0,57344,4
256,4,2287594.000000,2105350.000000,0.000829,2940323,922861,5357,0,229376,4
512,4,8194082.000000,13110500.000000,0.002514,6435050,3685161,15145,0,917504,4
1024,4,28612492.000000,27645366.666667,0.010622,26338395,14717450,37386,0,3670016,4
2048,4,209297523.000000,147899266.666667,0.058358,114965826,58836858,116602,0,14680064,4
4096,4,701364713.000000,650689866.666667,0.258017,439960045,235231239,350215,0,58720256,4
6144,4,1605606183.000000,1451334733.333333,0.565940,1028145392,529193289,710985,0,132120576,4
8192,4,2695199938.000000,2601739400.000000,0.996957,1891345282,940685006,1160910,0,234881024,4
10240,4,4487046422.000000,3978825933.333333,1.527721,3022829585,1469734635,1728235,0,367001600,4
12288,4,6267669466.000000,5771715733.333333,2.203560,4563398823,2117000455,3071239,0,528482304,4
14336,4,8235824102.000000,8623322066.666668,3.199586,6207189082,2881039620,3747076,0,719323136,4
