n,d,r,c,t,p,all,add_sub,mult,div_sqrt,mult_add
32,20,82629.000000,66709.440104,0.000023,147682,0,0,0,0,0
64,20,514038.000000,293247.395833,0.000084,316515,0,0,0,0,0
128,20,1189726.000000,945203.645833,0.000323,1268611,0,0,0,0,0
256,20,4535103.000000,3667170.833333,0.001272,4778211,0,0,0,0,0
512,20,17580126.000000,14177133.333333,0.004849,18341284,0,0,0,0,0
1024,20,69218292.000000,56170100.000000,0.019216,72939078,0,0,0,0,0
2048,20,321451704.000000,255733600.000000,0.087513,293684727,0,0,0,0,0
4096,20,1253472228.000000,1001544000.000000,0.343098,1188735556,0,0,0,0,0
6144,20,2814501768.000000,2262605133.333333,0.782626,2668922584,0,0,0,0,0
