n,d,r,c,t,p,sd,pd128,pd256
32,8,86933.000000,63821.028646,0.000023,172640,44228,4708,1520,9120,4
64,8,374453.000000,360513.020833,0.000138,442955,176667,17755,6112,36672,4
128,8,1294054.000000,1323643.750000,0.000412,1063820,705619,68307,24512,147072,4
256,8,3864701.000000,3870966.666667,0.001414,4312448,2820828,268252,98176,589056,4
512,8,14498654.000000,13487933.333333,0.005209,13344627,11276938,1059978,392960,2357760,4
1024,8,58039376.000000,53430866.666667,0.020582,53209487,45096647,4215495,1572352,9434112,4
2048,8,225078222.000000,214362200.000000,0.082074,212677203,180370774,16819542,6290432,37742592,4
4096,8,940653675.000000,910041600.000000,0.345735,909493749,721476650,67218474,25163776,150982656,4
6144,8,2158344863.000000,2052502400.000000,0.790280,2028274742,1623260525,151139693,56620032,339720192,4
8192,8,3812850645.000000,3686580733.333333,1.410789,3679247519,2885787076,268647876,100659200,603955200,4
10240,8,6043202630.000000,5776441666.666667,2.221039,5871945596,4509004919,419691639,157281280,943687680,4
12288,8,8848215972.000000,8333595400.000000,3.205218,8293903256,6492948964,604305892,226486272,1358917632,4
14336,8,11886472346.000000,11377753400.000000,4.379442,11343780906,8837587376,822458800,308274176,1849645056,4
