n,d,r,c,t,p,sd,pd128,pd256
32,4,53807.000000,51640.299479,0.000020,162099,21745,2513,496,4560,4
64,4,239072.000000,216768.229167,0.000084,230777,87042,9666,2016,18336,4
128,4,1070404.000000,922675.000000,0.000356,976790,345813,35413,8128,73536,4
256,4,3063550.000000,2942008.333333,0.001131,2920785,1378939,135547,32640,294528,4
512,4,10943748.000000,10476916.666667,0.004050,10585609,5511739,534587,130816,1178880,4
1024,4,42079990.000000,39656066.666667,0.015201,42001563,22040530,2124754,523776,4717056,4
2048,4,171018952.000000,160034333.333333,0.062867,184603199,88137398,8459958,2096128,18871296,4
4096,4,650493755.000000,627399066.666667,0.242278,633427979,352512037,33773605,8386560,75491328,4
6144,4,1511750813.000000,1472890466.666667,0.559449,1448071323,793196526,76013550,18871296,169860096,4
8192,4,2645575392.000000,2529081533.333333,0.978627,2527458189,1410058325,135047253,33550336,301977600,4
10240,4,4184465299.000000,4000108666.666667,1.548072,3989567154,2203186062,210963342,52423680,471843840,4
12288,4,6033200634.000000,5779808666.666667,2.211776,5865603789,3172690021,303872101,75491328,679458816,4
14336,4,8266115434.000000,7902994666.666667,3.044136,7852664379,4318284229,413487557,102753280,924822528,4
