n,d,r,c,t,p,sd,pd128,pd256
32,4,51571.000000,50392.773438,0.000019,59173,21745,2513,496,4560,4
64,4,255867.000000,230675.520833,0.000088,352970,87042,9666,2016,18336,4
128,4,958641.000000,911205.208333,0.000372,933044,345813,35413,8128,73536,4
256,4,2962394.000000,2786875.000000,0.001075,2789720,1378939,135547,32640,294528,4
512,4,10018632.000000,9590750.000000,0.003696,10241975,5511739,534587,130816,1178880,4
1024,4,37448087.000000,37263200.000000,0.013527,34933820,22040530,2124754,523776,4717056,4
2048,4,145585800.000000,137319866.666667,0.053813,146007682,88137398,8459958,2096128,18871296,4
4096,4,589690047.000000,565756533.333333,0.218259,557218397,352512037,33773605,8386560,75491328,4
6144,4,1344344264.000000,1304956466.666667,0.497560,1316092185,793196526,76013550,18871296,169860096,4
8192,4,2395099866.000000,2300278933.333333,0.881988,2294659813,1410058325,135047253,33550336,301977600,4
10240,4,3807028846.000000,3629687533.333333,1.399833,3627968898,2203186062,210963342,52423680,471843840,4
12288,4,5426303184.000000,5199784200.000000,2.000034,5182120071,3172690021,303872101,75491328,679458816,4
14336,4,7420017880.000000,7162151533.333333,2.750511,7123492030,4318284229,413487557,102753280,924822528,4
