n,d,r,c,t,p,sd,pd128,pd256
32,4,65698.000000,65553.515625,0.000025,162683,21284,21284,0,0,4
64,4,360475.000000,344750.520833,0.000133,355985,85087,85087,0,0,4
128,4,1375347.000000,1317847.916667,0.000518,1323724,338413,338413,0,0,4
256,4,4617974.000000,4411441.666667,0.001723,4552990,1348045,1348045,0,0,4
512,4,17517292.000000,16323666.666667,0.006927,16655558,5380962,5380962,0,0,4
1024,4,73390564.000000,74628666.666667,0.027084,70182388,21511183,21511183,0,0,4
2048,4,293396447.000000,287742866.666667,0.107316,284706636,86018813,86018813,0,0,4
4096,4,1229525567.000000,1149785866.666667,0.443431,1149485523,344037088,344037088,0,0,4
6144,4,2756580739.000000,2641359066.666667,1.005855,2616060337,774028206,774028206,0,0,4
8192,4,4657344990.000000,4497662866.666666,1.715726,4469216310,1376019777,1376019777,0,0,4
10240,4,7519599784.000000,7198611333.333333,2.774186,7185091038,2149986482,2149986482,0,0,4
12288,4,10596148964.000000,10203344666.666668,3.926035,10099422559,3095982642,3095982642,0,0,4
14336,4,14764614598.000000,14165727333.333334,5.471064,14190626235,4213896240,4213896240,0,0,4
