n,d,r,c,t,p,sd,pd128,pd256
32,4,54387.000000,56319.791667,0.000020,162470,21828,2596,496,4560,4
64,4,262692.000000,251231.770833,0.000097,259979,86486,9110,2016,18336,4
128,4,1045800.000000,936108.333333,0.000366,1037020,345169,34769,8128,73536,4
256,4,3127859.000000,2992220.833333,0.001177,3028944,1378530,135138,32640,294528,4
512,4,10663685.000000,10244650.000000,0.003942,10330434,5516271,539119,130816,1178880,4
1024,4,42156872.000000,37454733.333333,0.014514,37404913,22040959,2125183,523776,4717056,4
2048,4,158354973.000000,144532266.666667,0.055557,148858454,88173947,8496507,2096128,18871296,4
4096,4,616666185.000000,592507933.333333,0.234275,580167765,352707479,33969047,8386560,75491328,4
6144,4,1420237438.000000,1391864066.666667,0.530097,1351800066,793654875,76471899,18871296,169860096,4
8192,4,2585529568.000000,2446717000.000000,0.934855,2433240024,1410838192,135827120,33550336,301977600,4
10240,4,3984184677.000000,3829481933.333333,1.478274,3838380576,2204458623,212235903,52423680,471843840,4
12288,4,5797440687.000000,5543973066.666667,2.135281,5517294744,3174357224,305539304,75491328,679458816,4
14336,4,7877240886.000000,7604849200.000000,2.896467,7548189673,4320530101,415733429,102753280,924822528,4
