n,d,r,c,t,p,sd,pd128,pd256
32,256,412193.000000,395186.458333,0.000152,551348,1175221,4821,1520,291840,4
64,256,1665682.000000,1822735.416667,0.000630,1603977,4724208,17968,6112,1173504,4
128,256,6612432.000000,6363500.000000,0.002444,6466382,18942963,68723,24512,4706304,4
256,256,27319548.000000,26203233.333333,0.010078,26324881,75864874,269354,98176,18849792,4
512,256,120187036.000000,105130133.333333,0.040951,122426673,303642967,1063767,392960,75448320,4
1024,256,523277721.000000,496899866.666667,0.177978,455646541,1214937376,4226336,1572352,301891584,4
2048,256,2553965583.000000,2442495466.666667,0.933208,2408485429,4860463507,16830867,6290432,1207762944,4
4096,256,12110907140.000000,11574055133.333334,4.465516,11535850167,19443350404,67242884,25163776,4831444992,4
6144,256,28563407450.000000,27431342466.666668,10.550466,27413235141,43748573810,151149170,56620032,10871046144,4
8192,256,52384868917.000000,50131905200.000000,19.302109,49957208231,77776268847,268684841,100659201,19326566401,4
10240,256,82850468317.000000,79293629133.333344,30.582757,79155194078,121526329569,419743969,157281280,30198005760,4
12288,256,120337891400.000000,115358249066.666672,44.367957,114839443252,174998757137,604327697,226486272,43485364224,4
14336,256,165297308025.000000,157885977600.000000,60.744357,157319394347,238193585168,822469648,308274176,59188641792,4
