n,d,r,c,t,p,sd,pd128,pd256
32,4,97395.000000,93457.812500,0.000036,101637,33257,529,0,8182,4
64,4,427491.000000,400169.791667,0.000155,540378,125962,1602,0,31090,4
128,4,1413975.000000,1356279.166667,0.000521,1356874,454253,2901,0,112838,4
256,4,4936625.000000,4555200.000000,0.001750,4557063,1732387,4987,0,431850,4
512,4,24948333.000000,16811600.000000,0.006565,16743539,6932739,11323,0,1730354,4
1024,4,66661159.000000,63797933.333333,0.025118,64450654,27352029,29637,0,6830598,4
2048,4,285194962.000000,280663066.666667,0.109316,271586514,109681190,75446,0,27401436,4
4096,4,1147711801.000000,1116370666.666667,0.420775,1107501115,438257725,227365,0,109507590,4
6144,4,2601621116.000000,2488795400.000000,0.955560,2489312132,982789414,528366,0,245565262,4
8192,4,4747042671.000000,4530753933.333334,1.745159,4508670214,1749215070,845910,0,437092290,4
10240,4,7274198568.000000,6959656600.000000,2.679375,6954125901,2726325262,1268622,0,681264160,4
12288,4,10964722248.000000,10489919266.666668,4.034035,10414766848,3933778869,1906789,0,982968020,4
14336,4,14326725299.000000,13768398800.000000,5.279816,13682342552,5349804006,2474438,0,1336832392,4
