n,d,r,c,t,p,sd,pd128,pd256
32,4,40863.000000,41938.541667,0.000015,46935,14872,536,0,3584,4
64,4,151251.000000,136263.020833,0.000057,157935,58293,949,0,14336,4
128,4,555146.000000,529248.958333,0.000203,931804,231890,2514,0,57344,4
256,4,1798780.000000,1724964.583333,0.000716,1791015,923996,6492,0,229376,4
512,4,6514246.000000,6312583.333333,0.002484,6500423,3684201,14185,0,917504,4
1024,4,28103107.000000,26248733.333333,0.010068,26258739,14714928,34864,0,3670016,4
2048,4,153332944.000000,148802333.333333,0.059961,113144432,58849355,129099,0,14680064,4
4096,4,664244389.000000,596523200.000000,0.229782,456085032,235214855,333831,0,58720256,4
6144,4,1393723754.000000,1391445466.666667,0.512632,990313881,529350380,868076,0,132120576,4
8192,4,2505593827.000000,2395183266.666667,0.921932,1766917248,940910899,1386803,0,234881024,4
10240,4,3880288026.000000,3708633933.333333,1.427732,2798410394,1470082038,2075638,0,367001600,4
12288,4,5580627141.000000,5366156466.666666,2.064065,4033047234,2116743117,2813901,0,528482304,4
14336,4,7646606907.000000,7441123733.333333,2.822420,5490274728,2881025813,3733269,0,719323136,4
