n,d,r,c,t,p,sd,pd128,pd256
32,32,119846.000000,83927.864583,0.000032,211238,153629,4669,1520,36480,4
64,32,399754.000000,391367.708333,0.000154,425761,616632,17656,6112,146688,4
128,32,1510268.000000,1435416.666667,0.000533,1394593,2470499,68323,24512,588288,4
256,32,5558878.000000,5208883.333333,0.002071,5290598,9889377,268129,98176,2356224,4
512,32,20890890.000000,19999633.333333,0.007902,20000484,39572076,1061996,392960,9431040,4
1024,32,84358471.000000,79980333.333333,0.031796,81122835,158311898,4221402,1572352,37736448,4
2048,32,347200629.000000,356824000.000000,0.128072,334197233,633293841,16831505,6290432,150970368,4
4096,32,1425937950.000000,1381766533.333333,0.527432,1419724113,2533268177,67218129,25163776,603930624,4
6144,32,3391109334.000000,3245802733.333333,1.248154,3212954865,5699906129,151142993,56620032,1358880768,4
8192,32,6066614042.000000,5775830666.666667,2.247698,5773606712,10133238146,268636546,100659200,2415820800,4
10240,32,10139116385.000000,9763672533.333332,3.757774,9778160560,15833242406,419676966,157281280,3774750720,4
12288,32,15970560048.000000,15370135733.333334,5.913171,15340119948,22799929437,604274781,226486272,5435670528,4
14336,32,22878587709.000000,21887243733.333332,8.438217,21807506751,31033321621,822452373,308274176,7398580224,4
