n,d,r,c,t,p,sd,pd128,pd256
32,20,72198.000000,69201.302083,0.000027,81167,31960,31384,0,144,4
64,20,363667.000000,346747.916667,0.000133,361568,128524,125324,0,800,4
128,20,1587682.000000,1386693.750000,0.000535,1509874,515365,500773,0,3648,4
256,20,5692691.000000,5297500.000000,0.002040,5357062,2063346,2001394,0,15488,4
512,20,20464601.000000,19610500.000000,0.007519,19953625,8255680,8000704,0,63744,4
1024,20,88339231.000000,86313933.333333,0.032775,85735046,33026569,31992329,0,258560,4
2048,20,403515141.000000,394737200.000000,0.148523,380944483,132109964,127944332,0,1041408,4
4096,20,1878322792.000000,1772468533.333333,0.687416,1655268062,528467488,511747616,0,4179968,4
6144,20,4180293159.000000,4017162066.666667,1.543572,3819200294,1189055818,1151393098,0,9415680,4
8192,20,7496372409.000000,7308977000.000000,2.772140,6816670137,2113903335,2046909159,0,16748544,4
10240,20,12616251183.000000,12048445933.333334,4.665048,11467393345,3302977431,3198263191,0,26178560,4
12288,20,18790166660.000000,17996231933.333336,6.913965,17194431179,4756300737,4605477807,3,37705731,4
14336,20,26207433705.000000,25064295533.333332,9.655832,24174344712,6473866812,6268546620,0,51330048,4
