n,d,r,c,t,p,sd,pd128,pd256
32,4,53660.000000,51568.359375,0.000020,58135,21745,2513,496,4560,4
64,4,254384.000000,244863.802083,0.000097,378037,87042,9666,2016,18336,4
128,4,1010402.000000,965182.291667,0.000386,972107,345813,35413,8128,73536,4
256,4,3174204.000000,3149195.833333,0.001201,3108347,1378939,135547,32640,294528,4
512,4,11051782.000000,11247383.333333,0.004048,10568184,5511739,534587,130816,1178880,4
1024,4,40553029.000000,38694066.666667,0.014754,38333817,22040530,2124754,523776,4717056,4
2048,4,159860561.000000,148713933.333333,0.059627,161884992,88137398,8459958,2096128,18871296,4
4096,4,634448299.000000,606410133.333333,0.232844,602635909,352512037,33773605,8386560,75491328,4
6144,4,1466415079.000000,1387668533.333333,0.539343,1364678247,793196526,76013550,18871296,169860096,4
8192,4,2559212661.000000,2446819266.666667,0.940595,2447918105,1410058325,135047253,33550336,301977600,4
10240,4,4086144830.000000,3877284666.666667,1.493582,3860163760,2203186062,210963342,52423680,471843840,4
12288,4,5787722308.000000,5551289466.666667,2.136471,5663796804,3172690021,303872101,75491328,679458816,4
14336,4,7932408003.000000,7610663666.666667,2.921058,7547935833,4318284229,413487557,102753280,924822528,4
