n,d,r,c,t,p,sd,pd128,pd256
32,4,41295.000000,54754.882812,0.000021,52083,14733,397,0,3584,4
64,4,230637.000000,190771.614583,0.000077,329777,58252,908,0,14336,4
128,4,604925.000000,579028.125000,0.000223,588053,231322,1946,0,57344,4
256,4,2049077.000000,1957339.583333,0.000790,1992962,921841,4337,0,229376,4
512,4,7160225.000000,6805500.000000,0.002627,6966497,3683408,13392,0,917504,4
1024,4,36258385.000000,27933966.666667,0.011152,28123636,14713359,33295,0,3670016,4
2048,4,171996351.000000,151614666.666667,0.060281,112921473,58828666,108410,0,14680064,4
4096,4,899613691.000000,644428200.000000,0.291538,714017427,235225155,344131,0,58720256,4
6144,4,1439345879.000000,1391458466.666667,0.529163,1235800960,529168717,686413,0,132120576,4
8192,4,2558114183.000000,2451622333.333333,0.957588,1879826031,940651205,1127109,0,234881024,4
10240,4,4030912847.000000,3852829066.666667,1.501298,3650385025,1469693672,1687272,0,367001600,4
12288,4,5844589770.000000,5585400600.000000,2.149715,4325034375,2116950794,3021578,0,528482304,4
14336,4,8005939862.000000,7700239733.333333,2.957216,5934383759,2880982220,3689676,0,719323136,4
