n,d,r,c,t,p,sd,pd128,pd256
32,4,70534.000000,68549.609375,0.000027,75877,22241,2929,496,4580,4
64,4,290555.000000,270379.687500,0.000104,277675,89058,11302,2016,18431,4
128,4,1046926.000000,967619.791667,0.000371,1039060,353941,43009,8128,73669,4
256,4,3340255.000000,3090695.833333,0.001232,3098115,1411579,167703,32640,294649,4
512,4,11885297.000000,10813183.333333,0.004949,19398752,5642555,664199,130816,1179181,4
1024,4,47715957.000000,43160000.000000,0.015543,40476082,22564306,2643626,523776,4718282,4
2048,4,170121126.000000,160251000.000000,0.062434,183525053,90233526,10540674,2096128,18875149,4
4096,4,688681309.000000,651856400.000000,0.251363,658514213,360898597,42097721,8386560,75506939,4
6144,4,1546101402.000000,1475006866.666667,0.566804,1460134882,812067822,94709462,18871296,169903942,4
8192,4,2741633105.000000,2725814000.000000,1.009191,2600646197,1443608661,168303021,33550336,302051242,4
10240,4,4280562991.000000,4109457733.333333,1.590414,4102131694,2255609742,262923938,52423680,471959611,4
12288,4,6192269098.000000,5982532400.000000,2.279466,5898047151,3248181349,378638177,75491328,679640129,4
14336,4,8429686254.000000,8079734000.000000,3.116933,8094310573,4421037509,515283741,102753280,925061802,4
