n,d,r,c,t,p,sd,pd128,pd256
32,4,44144.000000,39437.565104,0.000015,44238,14745,409,0,3584,4
64,4,140667.000000,147847.916667,0.000052,148164,58473,1129,0,14336,4
128,4,545327.000000,539188.541667,0.000225,646161,231785,2409,0,57344,4
256,4,1790800.000000,1727889.583333,0.000664,1755749,923625,6121,0,229376,4
512,4,6765252.000000,6511375.000000,0.002404,6576680,3684999,14983,0,917504,4
1024,4,28428096.000000,26527800.000000,0.010330,29836206,14717472,37408,0,3670016,4
2048,4,156875344.000000,149607466.666667,0.060167,112503477,58807843,87587,0,14680064,4
4096,4,620788727.000000,603311800.000000,0.231209,444341140,235272784,391760,0,58720256,4
6144,4,1392364337.000000,1368140800.000000,0.516689,1002156000,529270771,788467,0,132120576,4
8192,4,2498045579.000000,2389915666.666667,0.919515,1785300068,940774938,1250842,0,234881024,4
10240,4,3886427198.000000,3726186533.333333,1.431169,2759773325,1469927887,1921487,0,367001600,4
12288,4,5600263383.000000,5393471200.000000,2.066675,4107949098,2116821397,2892181,0,528482304,4
14336,4,7578693709.000000,7601171933.333333,2.797045,5447982346,2880882347,3589803,0,719323136,4
