n,d,r,c,t,p,sd,pd128,pd256
32,4,54475.000000,55838.216146,0.000020,142324,21887,2655,496,4560,4
64,4,262225.000000,250189.062500,0.000096,257777,86910,9534,2016,18336,4
128,4,1004320.000000,968689.583333,0.000376,1053728,345350,34950,8128,73536,4
256,4,3118510.000000,2939354.166667,0.001138,2954698,1379487,136095,32640,294528,4
512,4,12039642.000000,10324383.333333,0.003967,10585281,5513463,536311,130816,1178880,4
1024,4,40041389.000000,39790400.000000,0.014539,37714077,22043397,2127621,523776,4717056,4
2048,4,162643660.000000,148854333.333333,0.057018,158207521,88151931,8474491,2096128,18871296,4
4096,4,622832551.000000,603645466.666667,0.238240,590953540,352629232,33890800,8386560,75491328,4
6144,4,1427921435.000000,1405564333.333333,0.531909,1355711213,793365016,76182040,18871296,169860096,4
8192,4,2565455587.000000,2454472800.000000,0.943792,2462579829,1410472784,135461712,33550336,301977600,4
10240,4,3992687050.000000,3849750666.666667,1.478588,3818818489,2203804318,211581598,52423680,471843840,4
12288,4,5793736757.000000,5550454000.000000,2.128836,5543583072,3173377786,304559866,75491328,679458816,4
14336,4,7918590063.000000,7598005133.333333,2.944547,7519556436,4319637091,414840419,102753280,924822528,4
