n,d,r,c,t,p,sd,pd128,pd256
32,4,43184.000000,41457.812500,0.000016,48518,14733,397,0,3584,4
64,4,167761.000000,164846.093750,0.000061,166159,58252,908,0,14336,4
128,4,714743.000000,637812.500000,0.000252,772618,231322,1946,0,57344,4
256,4,2499867.000000,2257395.833333,0.000952,2226915,921841,4337,0,229376,4
512,4,8296357.000000,7923066.666667,0.003041,7962666,3683408,13392,0,917504,4
1024,4,32929950.000000,33398300.000000,0.012173,31687282,14713359,33295,0,3670016,4
2048,4,172338415.000000,168805000.000000,0.064965,150711316,58828666,108410,0,14680064,4
4096,4,695150036.000000,667484133.333333,0.257405,512148250,235225155,344131,0,58720256,4
6144,4,1557434691.000000,1502749733.333333,0.571569,1159112559,529168717,686413,0,132120576,4
8192,4,2798332378.000000,2678671666.666667,1.039426,2063577180,940651205,1127109,0,234881024,4
10240,4,4354992545.000000,4169633866.666667,1.604689,3286219019,1469693672,1687272,0,367001600,4
12288,4,6271394444.000000,6018914200.000000,2.316661,4768309881,2116950794,3021578,0,528482304,4
14336,4,8622112579.000000,8254881266.666667,3.179826,6504868295,2880982220,3689676,0,719323136,4
