n,d,r,c,t,p,sd,pd128,pd256
32,16,72460.000000,69302.864583,0.000027,150799,80833,4833,1520,18240,4
64,16,325391.000000,308553.645833,0.000119,316825,323554,17954,6112,73344,4
128,16,1200050.000000,1153804.166667,0.000442,1183333,1294531,68931,24512,294144,4
256,16,4209760.000000,4106375.000000,0.001565,4181391,5177501,268701,98176,1178112,4
512,16,16157371.000000,15278900.000000,0.005890,15160802,20708758,1060758,392960,4715520,4
1024,16,62582984.000000,59938666.666667,0.023065,59838039,82837843,4220243,1572352,18868224,4
2048,16,258523077.000000,251414800.000000,0.096792,253363660,331351174,16829574,6290432,75485184,4
4096,16,1084822020.000000,1043994466.666667,0.392889,1024985752,1325404638,67215838,25163776,301965312,4
6144,16,2416537559.000000,2330273400.000000,0.891475,2311195092,2982135544,151133944,56620032,679440384,4
8192,16,4368208374.000000,4193257466.666667,1.591827,4152743080,5301587097,268627097,100659200,1207910400,4
10240,16,6925774393.000000,6568607066.666667,2.528783,6578664274,8283738403,419674403,157281280,1887375360,4
12288,16,9954267165.000000,9631355066.666668,3.706026,9612362463,11928591118,604277518,226486272,2717835264,4
14336,16,13898496403.000000,13314349533.333334,5.138407,13276106390,16236146047,822437247,308274176,3699290112,4
