n,d,r,c,t,p,sd,pd128,pd256
32,4,358561.000000,344222.395833,0.000142,773672,7703,7703,0,0,4
64,4,1346146.000000,1230206.250000,0.000495,1232262,30786,30786,0,0,4
128,4,3921595.000000,4205716.666667,0.001498,4041140,123009,123009,0,0,4
256,4,12139634.000000,11644966.666667,0.004559,13462616,491864,491864,0,0,4
512,4,45105167.000000,42247400.000000,0.015932,41302759,1966690,1966690,0,0,4
1024,4,169234211.000000,170833866.666667,0.066567,182897916,7865611,7865611,0,0,4
2048,4,675972102.000000,651702133.333333,0.267774,652751783,31459583,31459583,0,0,4
4096,4,2991001674.000000,2861657066.666667,1.110341,2894125493,125834124,125834124,0,0,4
6144,4,8097942342.000000,7795257600.000000,3.060960,7849313073,283122813,283122813,0,0,4
8192,4,16710055136.000000,15825185133.333334,6.121367,15819990944,503326103,503326103,0,0,4
10240,4,29697038368.000000,28465175266.666668,10.986342,29180544931,786443898,786443898,0,0,4
12288,4,49217451514.000000,46938960466.666664,18.249852,47539310596,1132476487,1132476487,0,0,4
14336,4,61966426124.000000,59778386200.000000,23.263914,59856282246,1541423392,1541423392,0,0,4
