n,d,r,c,t,p,sd,pd128,pd256
32,4,66786.000000,62846.028646,0.000024,70466,21284,21284,0,0,4
64,4,362841.000000,364914.062500,0.000136,438135,85087,85087,0,0,4
128,4,1373673.000000,1322885.416667,0.000547,1334132,338413,338413,0,0,4
256,4,4756166.000000,4434733.333333,0.001709,4427362,1348045,1348045,0,0,4
512,4,17589776.000000,16393650.000000,0.006291,16297862,5380962,5380962,0,0,4
1024,4,74076201.000000,70134133.333333,0.027009,105591949,21511183,21511183,0,0,4
2048,4,293745947.000000,293823400.000000,0.108544,280778235,86018813,86018813,0,0,4
4096,4,1210947683.000000,1174015266.666667,0.443516,1154450922,344037088,344037088,0,0,4
6144,4,2722658638.000000,2619634333.333333,1.015772,2630212248,774028206,774028206,0,0,4
8192,4,4655674761.000000,4453331133.333334,1.715084,4472536985,1376019777,1376019777,0,0,4
10240,4,7548354262.000000,7211737000.000000,2.778836,7174814265,2149986482,2149986482,0,0,4
12288,4,10617541673.000000,10183335066.666668,3.919218,10132527210,3095982642,3095982642,0,0,4
14336,4,14783828932.000000,14173029000.000000,5.459124,14139083897,4213896240,4213896240,0,0,4
