n,d,r,c,t,p,sd,pd128,pd256
32,20,102709.000000,94944.010417,0.000037,211721,65160,63112,0,512,4
64,20,433619.000000,424619.270833,0.000178,521561,259436,251244,0,2048,4
128,20,1743782.000000,1670364.583333,0.000648,1782341,1035237,1002469,0,8192,4
256,20,6961277.000000,6658816.666667,0.002620,6806245,4135282,4004210,0,32768,4
512,20,26815151.000000,25647266.666667,0.010807,26783165,16528320,16004032,0,131072,4
1024,20,108850607.000000,107960666.666667,0.040387,105265125,66086921,63989769,0,524288,4
2048,20,507773990.000000,485069000.000000,0.183813,442643189,264290956,255902348,0,2097152,4
4096,20,2043919121.000000,1907541133.333333,0.731310,1787144696,1057070624,1023516192,0,8388608,4
6144,20,4415731103.000000,4240008933.333333,1.624805,3861760526,2378322250,2302824778,0,18874368,4
8192,20,7804050540.000000,7449370933.333333,2.877846,6835115413,4228074215,4093856487,0,33554432,4
10240,20,12860808742.000000,12379901733.333334,4.782344,11318919168,6606293911,6396578711,0,52428800,4
12288,20,19034266814.000000,18247652800.000000,7.067175,16867797972,9513003969,9211014063,3,75497475,4
14336,20,26296506562.000000,25165358400.000000,9.659295,23377815707,12948197948,12537156156,0,102760448,4
