n,d,r,c,t,p,sd,pd128,pd256
32,4,62529.000000,57751.822917,0.000025,206769,15892,13844,0,512,4
64,4,276470.000000,279967.187500,0.000102,276418,63039,54847,0,2048,4
128,4,1165365.000000,1072147.916667,0.000413,1108302,249261,216493,0,8192,4
256,4,3845162.000000,3688425.000000,0.001440,3801351,989517,858445,0,32768,4
512,4,14274386.000000,13904366.666667,0.005256,13847360,3943010,3418722,0,131072,4
1024,4,64486695.000000,62483200.000000,0.023813,61799648,15751695,13654543,0,524288,4
2048,4,302335977.000000,291282333.333333,0.113455,248608405,62965501,54576893,0,2097152,4
4096,4,1209669274.000000,1178289666.666667,0.448545,1009439161,251793120,218238688,0,8388608,4
6144,4,2762687075.000000,2650251066.666667,1.018427,2281138359,566456238,490958766,0,18874368,4
8192,4,4694291298.000000,4494859200.000000,1.730094,3937667871,1006982465,872764737,0,33554432,4
10240,4,7613409153.000000,7271851600.000000,2.798232,6388814826,1573346482,1363631282,0,52428800,4
12288,4,10794778917.000000,10347100400.000000,3.989099,9073132064,2265602610,1963612722,0,75497472,4
14336,4,15105798298.000000,14614982200.000000,5.788370,15378168980,3083638832,2672597040,0,102760448,4
