n,d,r,c,t,p,sd,pd128,pd256
32,20,73396.000000,71784.375000,0.000027,82186,31960,31384,0,144,4
64,20,397036.000000,359734.375000,0.000139,373843,128524,125324,0,800,4
128,20,1475815.000000,1461877.083333,0.000544,1465607,515365,500773,0,3648,4
256,20,6438021.000000,5845666.666667,0.002080,5478911,2063346,2001394,0,15488,4
512,20,21490570.000000,21250666.666667,0.007754,20561475,8255680,8000704,0,63744,4
1024,20,90263028.000000,89507600.000000,0.033336,85864052,33026569,31992329,0,258560,4
2048,20,403181387.000000,388155733.333333,0.149333,383518388,132109964,127944332,0,1041408,4
4096,20,1833890250.000000,1753505866.666667,0.677678,1662200370,528467488,511747616,0,4179968,4
6144,20,4182544277.000000,4015452133.333333,1.550235,3791633569,1189055818,1151393098,0,9415680,4
8192,20,7462358107.000000,7157741933.333333,2.754323,6791155743,2113903335,2046909159,0,16748544,4
10240,20,12399948125.000000,11894383800.000000,4.571653,11294364451,3302977431,3198263191,0,26178560,4
12288,20,18532886232.000000,17728392933.333336,6.849736,16877705062,4756300737,4605477807,3,37705731,4
14336,20,25613350725.000000,24580702466.666668,9.449263,23402062398,6473866812,6268546620,0,51330048,4
