n,d,r,c,t,p,sd,pd128,pd256
32,4,63568.000000,61203.255208,0.000024,64672,14843,507,0,3584,4
64,4,183291.000000,181983.072917,0.000068,185389,58264,920,0,14336,4
128,4,578080.000000,551579.166667,0.000217,661500,231433,2057,0,57344,4
256,4,1910877.000000,1883916.666667,0.000729,1856763,922590,5086,0,229376,4
512,4,7177188.000000,6875266.666667,0.002638,7054100,3680667,10651,0,917504,4
1024,4,31508998.000000,30169100.000000,0.011519,29889503,14704011,23947,0,3670016,4
2048,4,191668724.000000,183491533.333333,0.070793,143482827,58769996,49740,0,14680064,4
4096,4,739747792.000000,706541333.333333,0.273118,536613437,234985016,103992,0,58720256,4
6144,4,1683872080.000000,1612035533.333333,0.622697,1282663100,528646649,164345,0,132120576,4
8192,4,2985560221.000000,2853258200.000000,1.093523,2229764548,939748813,224717,0,234881024,4
10240,4,4649830070.000000,4452672466.666666,1.703998,3458949159,1468284083,277683,0,367001600,4
12288,4,6759773319.000000,6473794600.000000,2.481037,5078748102,2114278123,348907,0,528482304,4
14336,4,9221176056.000000,8823665066.666668,3.389406,6942664101,2877679032,386488,0,719323136,4
