n,d,r,c,t,p,sd,pd128,pd256
32,20,99476.000000,97383.203125,0.000037,174032,65160,63112,0,512,4
64,20,452086.000000,428410.937500,0.000168,442685,259436,251244,0,2048,4
128,20,1787645.000000,1702539.583333,0.000655,1750294,1035237,1002469,0,8192,4
256,20,7527229.000000,6785458.333333,0.002611,7008510,4135282,4004210,0,32768,4
512,20,27306252.000000,26295966.666667,0.010081,26397266,16528320,16004032,0,131072,4
1024,20,111175952.000000,107890466.666667,0.041162,106174633,66086921,63989769,0,524288,4
2048,20,506915888.000000,484338400.000000,0.186470,445334427,264290956,255902348,0,2097152,4
4096,20,2017162242.000000,1928512733.333333,0.742814,1773802670,1057070624,1023516192,0,8388608,4
6144,20,4502546337.000000,4303191533.333334,1.658217,3923979862,2378322250,2302824778,0,18874368,4
8192,20,7915763871.000000,7573644866.666667,2.918750,6882054835,4228074215,4093856487,0,33554432,4
10240,20,12986553320.000000,12414603066.666666,4.783404,11335680972,6606293911,6396578711,0,52428800,4
12288,20,19159024917.000000,18362435000.000000,7.087051,16807170239,9513003969,9211014063,3,75497475,4
14336,20,26354139809.000000,25227356266.666668,9.713388,23171359585,12948197948,12537156156,0,102760448,4
