n,d,r,c,t,p,sd,pd128,pd256
32,20,121635.000000,99155.468750,0.000038,165033,65081,64601,0,120,4
64,20,388982.000000,371833.854167,0.000142,371384,259274,256298,0,744,4
128,20,1521083.000000,1462202.083333,0.000559,1456168,1034594,1020482,0,3528,4
256,20,6128031.000000,5588050.000000,0.002135,5168038,4133596,4072636,0,15240,4
512,20,22890408.000000,21908900.000000,0.008593,20452087,16524549,16271589,0,63240,4
1024,20,92286258.000000,87671133.333333,0.033885,79767211,66082573,65052397,0,257544,4
2048,20,457710138.000000,426676466.666667,0.163990,335709485,264296422,260138950,0,1039368,4
4096,20,1812596836.000000,1732830666.666667,0.671609,1361939560,1057064666,1040361146,0,4175880,4
6144,20,4092056884.000000,3912329200.000000,1.500277,3076880349,2378368097,2340729921,0,9409544,4
8192,20,7333674275.000000,7018899333.333333,2.697401,5557649195,4228125197,4161163757,0,16740360,4
10240,20,11361923074.000000,10872644466.666668,4.196483,8590924088,6606519223,6501845911,0,26168328,4
