n,d,r,c,t,p,sd,pd128,pd256
32,4,66394.000000,61505.403646,0.000023,148431,21745,2513,496,4560,4
64,4,275652.000000,262688.020833,0.000101,271440,87042,9666,2016,18336,4
128,4,1252933.000000,1129754.166667,0.000437,1146321,345813,35413,8128,73536,4
256,4,3836003.000000,3737120.833333,0.001431,3733597,1378939,135547,32640,294528,4
512,4,14298140.000000,13701350.000000,0.005224,13539958,5511739,534587,130816,1178880,4
1024,4,56829387.000000,52994066.666667,0.020150,52485627,22040530,2124754,523776,4717056,4
2048,4,237484576.000000,226072600.000000,0.086251,229959590,88137398,8459958,2096128,18871296,4
4096,4,853769633.000000,837388066.666667,0.312009,809704113,352512037,33773605,8386560,75491328,4
6144,4,2000890706.000000,1921509200.000000,0.744840,1926480247,793196526,76013550,18871296,169860096,4
8192,4,3415073473.000000,3276783466.666667,1.270634,3285752165,1410058325,135047253,33550336,301977600,4
10240,4,5323684986.000000,5106331533.333334,1.947176,5031196853,2203186062,210963342,52423680,471843840,4
12288,4,7813748579.000000,7469326800.000000,2.855054,7468926120,3172690021,303872101,75491328,679458816,4
14336,4,10591925895.000000,10153357933.333332,3.932067,10189401207,4318284229,413487557,102753280,924822528,4
