n,d,r,c,t,p,all,add_sub,mult,div_sqrt,mult_add
4096,2,485624159.000000,485717133.333333,0.167133,477496663,277092077,277089024,0,3053,0,4
4096,4,580120920.000000,580217500.000000,0.200044,580006593,377554502,377550837,0,3665,0,4
4096,8,805963234.000000,806940466.666667,0.280624,794557694,578854529,578850607,0,3922,0,4
4096,16,598808994.000000,586656466.666667,0.199029,568837831,1182796282,1182792296,0,3986,0,4
4096,32,793748134.000000,790535166.666667,0.273016,777598282,1988047614,1988043576,0,4038,0,4
4096,64,1244036432.000000,1252149433.333333,0.451845,1339625901,3598544183,3598540148,0,4035,0,4
4096,128,3070598851.000000,3077937233.333333,1.096228,3082593819,6819492674,6819488631,0,4043,0,4
4096,256,7836366176.000000,7691299766.666667,2.689651,7820305965,13261453571,13261449527,0,4044,0,4
