n,d,r,c,t,p,all,add_sub,mult,div_sqrt,mult_add
4096,2,410159605.000000,409371733.333333,0.141033,405753395,226760429,226757376,0,3053,0,4
4096,4,458193600.000000,459700266.666667,0.158682,455716963,327222854,327219189,0,3665,0,4
4096,8,762555309.000000,761463633.333333,0.263403,804695186,578854529,578850607,0,3922,0,4
4096,16,598981215.000000,582724066.666667,0.202146,580171807,1182796282,1182792296,0,3986,0,4
4096,32,801527114.000000,799152033.333333,0.276127,790328242,1988047614,1988043576,0,4038,0,4
4096,64,1266521765.000000,1271743766.666667,0.433834,1240991198,3598544183,3598540148,0,4035,0,4
4096,128,3236438212.000000,3089723800.000000,1.066357,3059334195,6819492674,6819488631,0,4043,0,4
4096,256,7925649511.000000,8018719433.333333,2.668164,7675306121,13261453571,13261449527,0,4044,0,4
