n,d,r,c,t,p,sd,pd128,pd256
32,64,95092.000000,88560.807292,0.000033,158749,216971,1931,2048,52736,4
64,64,341675.000000,322325.520833,0.000126,322831,866226,6066,8192,210944,4
128,64,1295708.000000,1269666.666667,0.000489,1160038,3461153,20513,32768,843776,4
256,64,5090887.000000,4814875.000000,0.001827,6574476,13836292,73732,131072,3375104,4
512,64,20933291.000000,19009466.666667,0.007547,19529661,55327620,277380,524288,13500416,4
1024,64,83182933.000000,79470733.333333,0.030697,78124440,221280768,1079808,2097152,54001664,4
2048,64,406562375.000000,392556666.666667,0.151464,342715204,885055696,4251856,8388608,216006656,4
4096,64,1856390902.000000,1734843933.333333,0.670738,1571993440,3540112940,16897580,33554432,864026624,4
6144,64,4715236698.000000,4511061533.333334,1.736452,4080665203,7965169498,37934938,75497472,1944059904,4
8192,64,8895484104.000000,8482066666.666667,3.290066,7766412006,14160227342,67365902,134217728,3456106496,4
10240,64,14333529869.000000,13699833333.333334,5.265784,12449430607,22125285235,105189235,209715200,5400166400,4
12288,64,20773773852.000000,19940082933.333336,7.707914,18262838322,31860334684,151396444,301989888,7776239616,4
14336,64,28655752274.000000,27407672066.666668,10.553442,25180952306,43365389455,206001295,411041792,10584326144,4
