n,d,r,c,t,p,sd,pd128,pd256
32,64,120519.000000,116270.442708,0.000045,129315,318434,5118,1520,77569,4
64,64,522843.000000,489754.687500,0.000192,852071,1279068,19592,6112,311813,4
128,64,1919990.000000,1835058.333333,0.000705,1743524,5126497,76125,24512,1250337,4
256,64,7256990.000000,6968541.666667,0.002763,6449553,20525706,299886,98176,5007367,4
512,64,28881960.000000,28373800.000000,0.010830,28538553,82144317,1190841,392960,20041889,4
1024,64,120693592.000000,115533600.000000,0.044343,114011649,328652228,4741448,1572352,80191519,4
2048,64,507412304.000000,471321066.666667,0.181739,468496146,1314761400,18921436,6290432,320814775,4
4096,64,2260517207.000000,2149289133.333333,0.829347,2146910079,5259345361,75591721,25163776,1283356522,4
6144,64,5953657447.000000,5729614800.000000,2.217198,5711061232,11833763914,170014726,56620032,2887627281,4
8192,64,11788198230.000000,11203939066.666666,4.329976,11177122559,21038033092,302198224,100659200,5133629117,4
10240,64,19278905748.000000,18358386800.000000,6.996265,18074037131,32872059885,472095593,157281280,8021350433,4
12288,64,28698686428.000000,27546882133.333332,10.676938,27333179174,47336006090,679786834,226486272,11550811678,4
14336,64,39878455354.000000,38014450933.333328,14.663822,37952345466,64429752003,925214291,308274176,15721997340,4
