n,d,r,c,t,p,sd,pd128,pd256
32,8,66886.000000,63532.421875,0.000024,70026,28382,26334,0,512,4
64,8,245626.000000,236180.208333,0.000090,389723,112176,103984,0,2048,4
128,8,904680.000000,864946.875000,0.000335,852627,445566,412798,0,8192,4
256,8,3268823.000000,3074716.666667,0.001168,2915773,1775906,1644834,0,32768,4
512,8,12380009.000000,11501100.000000,0.004360,12181760,7091766,6567478,0,131072,4
1024,8,48243339.000000,47272333.333333,0.017507,46382308,28337763,26240611,0,524288,4
2048,8,239914691.000000,229866000.000000,0.088398,185395129,113309936,104921328,0,2097152,4
4096,8,962383253.000000,920939066.666667,0.355524,775080691,453121425,419566993,0,8388608,4
6144,8,2168236232.000000,2067565066.666667,0.799759,1714382893,1019456958,943959486,0,18874368,4
8192,8,3829164402.000000,3662324466.666667,1.410040,3028116008,1812281542,1678063814,0,33554432,4
10240,8,6069311312.000000,5793531466.666667,2.241105,4812882313,2831618032,2621902832,0,52428800,4
12288,8,8758758883.000000,8369064600.000000,3.231632,6945305993,4077555666,3775565778,0,75497472,4
14336,8,11877674010.000000,11334227666.666666,4.395908,9525602688,5549921645,5138879853,0,102760448,4
