n,d,r,c,t,p,sd,pd128,pd256
32,8,86020.000000,82649.869792,0.000032,183849,47222,39286,992,1488,4
64,8,386475.000000,368732.812500,0.000144,367136,189801,157545,4032,6048,4
128,8,1309296.000000,1263464.583333,0.000489,1243137,760704,630656,16256,24384,4
256,8,4824111.000000,4573941.666667,0.001764,4841427,3046231,2523991,65280,97920,4
512,8,18003513.000000,17504933.333333,0.006684,16987307,12188631,10095575,261632,392448,4
1024,8,70091761.000000,67301866.666667,0.026511,68490297,48759937,40379521,1047552,1571328,4
2048,8,284514014.000000,271755466.666667,0.104435,270013675,195035741,161497693,4192256,6288384,4
4096,8,1163707802.000000,1109686933.333333,0.428701,1107934657,780165794,645980834,16773120,25159680,4
6144,8,2640761876.000000,2525782133.333333,0.979894,2497593531,1755360073,1453419337,37742592,56613888,4
8192,8,4737229008.000000,4526001133.333334,1.750350,4572041106,3120698161,2583892785,67100672,100651008,4
10240,8,7512134729.000000,7181050933.333333,2.756292,7139413578,4876132350,4037353470,104847360,157271040,4
12288,8,10778247886.000000,10300865466.666668,3.979142,10238752485,7021601724,5813740476,150982656,226473984,4
14336,8,14747485370.000000,14089370533.333334,5.432044,14112683900,9557184896,7913132416,205506560,308259840,4
