n,d,r,c,t,p,sd,pd128,pd256
32,8,87524.000000,84378.125000,0.000034,217744,47540,39604,992,1488,4
64,8,388061.000000,373932.812500,0.000149,369349,190280,158024,4032,6048,4
128,8,1386844.000000,1335370.833333,0.000515,1313116,761784,631736,16256,24384,4
256,8,4777161.000000,4641650.000000,0.001770,4454146,3047305,2525065,65280,97920,4
512,8,18450534.000000,17953866.666667,0.006732,17242740,12188403,10095347,261632,392448,4
1024,8,72158778.000000,70356000.000000,0.026513,70483629,48758123,40377707,1047552,1571328,4
2048,8,288601856.000000,276709333.333333,0.107318,273363908,195038257,161500209,4192256,6288384,4
4096,8,1177644301.000000,1124858800.000000,0.436357,1103791954,780158373,645973413,16773120,25159680,4
6144,8,2655273420.000000,2541938533.333333,0.981515,2541889419,1755344360,1453403624,37742592,56613888,4
8192,8,4788109958.000000,4585940666.666666,1.770556,4538847786,3120610964,2583805588,67100672,100651008,4
10240,8,7530747020.000000,7198052333.333333,2.783514,7130104690,4875955606,4037176726,104847360,157271040,4
12288,8,10918086025.000000,10433101466.666668,4.016720,10340462051,7021369506,5813508258,150982656,226473984,4
14336,8,14926917916.000000,14249590333.333334,5.443204,14122253103,9556878575,7912826095,205506560,308259840,4
