n,d,r,c,t,p,sd,pd128,pd256
32,64,115945.000000,110020.963542,0.000042,123455,319458,3298,3040,77520,4
64,64,519162.000000,492327.604167,0.000190,543966,1283164,11868,12224,311712,4
128,64,1954178.000000,1812091.666667,0.000695,1766279,5142881,44385,49024,1250112,4
256,64,7421151.000000,7159858.333333,0.002835,8643263,20591242,170634,196352,5006976,4
512,64,29898306.000000,28837033.333333,0.011123,28385861,82406461,670781,785920,20040960,4
1024,64,122985261.000000,118254066.666667,0.045685,122706336,329700804,2651588,3144704,80189952,4
2048,64,516417823.000000,493514666.666667,0.190935,494567721,1318955704,10545848,12580864,320812032,4
4096,64,2315783447.000000,2213172866.666667,0.854535,2189409919,5276122577,42057169,50327552,1283352576,4
6144,64,6132653909.000000,5847055066.666667,2.253331,5827929337,11871512650,94545994,113240064,2887621632,4
8192,64,11875215758.000000,11334141000.000000,4.368199,11293977576,21105141956,168028356,201318400,5133619200,4
10240,64,19521884058.000000,18428571200.000000,7.098543,18350188400,32976917485,262411245,314562560,8021345280,4
12288,64,28579756662.000000,27351375133.333332,10.539298,27283987772,47487001034,377856458,452972544,11550799872,4
14336,64,40322864495.000000,38192575200.000000,14.716101,38074336476,64635272899,514244291,616548352,15721982976,4
