n,d,r,c,t,p,sd,pd128,pd256
32,64,155415.000000,149625.260417,0.000052,157662,418568,2296,3984,102076,4
64,64,675731.000000,680468.750000,0.000252,652652,1851015,9527,17616,451564,4
128,64,2467553.000000,2370062.500000,0.000918,2301815,7012808,34936,66768,1711084,4
256,64,10238575.000000,9957783.333333,0.003827,10038367,28872441,141113,274880,7045392,4
512,64,40732612.000000,39598866.666667,0.014869,39207794,110844309,535637,1055552,27049392,4
1024,64,175493910.000000,168376000.000000,0.064203,165867805,444292847,2133319,4231016,108424374,4
2048,64,739922566.000000,704908533.333333,0.272714,693459756,1772704005,8479253,16882032,432615172,4
4096,64,3174607791.000000,3036962933.333333,1.170213,3008457582,7050315130,33655482,67144896,1720592464,4
6144,64,7978102127.000000,7631477533.333333,2.939522,7581509916,15863773974,75672366,151081896,3871484454,4
8192,64,15485661072.000000,14654078400.000000,5.649236,14568042425,28162625307,134283995,268214848,6872977904,4
10240,64,25103677171.000000,23991125600.000000,9.257419,24087682112,44097321066,210215666,419969720,10761791490,4
12288,64,36655220749.000000,35064098333.333328,13.518697,35242325763,63394960545,302152113,603759984,15471322116,4
14336,64,51216050159.000000,49004904000.000000,18.839276,48745305660,86377793591,411652183,822639840,21080215432,4
