n,d,r,c,t,p,sd,pd128,pd256
32,64,91392.000000,88273.046875,0.000033,120760,216847,1807,2048,52736,4
64,64,348279.000000,344452.604167,0.000129,334465,865974,5814,8192,210944,4
128,64,1349375.000000,1271454.166667,0.000503,1280225,3460645,20005,32768,843776,4
256,64,5212405.000000,4953975.000000,0.002037,4840927,13835272,72712,131072,3375104,4
512,64,20566463.000000,19871366.666667,0.007420,20610154,55325576,275336,524288,13500416,4
1024,64,85819274.000000,80721333.333333,0.031342,80407625,221276676,1075716,2097152,54001664,4
2048,64,413727676.000000,394382733.333333,0.151632,350186986,885047508,4243668,8388608,216006656,4
4096,64,1855167850.000000,1779735533.333333,0.684661,1575417364,3540096546,16881186,33554432,864026624,4
6144,64,4765456186.000000,4567051666.666666,1.765540,4142540908,7965144915,37910355,75497472,1944059904,4
8192,64,9068278244.000000,8636425200.000000,3.325093,7849367259,14160194572,67333132,134217728,3456106496,4
10240,64,14580564494.000000,13935994800.000000,5.374785,12749254281,22125244350,105148350,209715200,5400166400,4
12288,64,21298436990.000000,20231800333.333336,7.838670,18694488874,31860285528,151347288,301989888,7776239616,4
14336,64,29207622798.000000,27932970000.000000,10.795290,25872411336,43365332117,205943957,411041792,10584326144,4
