n,d,r,c,t,p,sd,pd128,pd256
32,64,89648.000000,86536.328125,0.000033,96820,216971,1931,2048,52736,4
64,64,336391.000000,323821.875000,0.000124,331636,866226,6066,8192,210944,4
128,64,1347806.000000,1208891.666667,0.000470,2345635,3461153,20513,32768,843776,4
256,64,4956186.000000,4680000.000000,0.001859,4591319,13836292,73732,131072,3375104,4
512,64,20078378.000000,18628566.666667,0.007519,21107683,55327620,277380,524288,13500416,4
1024,64,81354130.000000,78520866.666667,0.030251,79892214,221280768,1079808,2097152,54001664,4
2048,64,406625315.000000,389779000.000000,0.149115,340627504,885055696,4251856,8388608,216006656,4
4096,64,1804678904.000000,1737791466.666667,0.670506,1536226003,3540112940,16897580,33554432,864026624,4
6144,64,4715860762.000000,4503885533.333334,1.748891,4092098334,7965169498,37934938,75497472,1944059904,4
8192,64,8821058876.000000,8442113333.333333,3.249926,7660418868,14160227342,67365902,134217728,3456106496,4
10240,64,14090489420.000000,13493969666.666666,5.199103,12385112898,22125285235,105189235,209715200,5400166400,4
12288,64,20556991520.000000,19641323866.666664,7.572801,18073217100,31860334684,151396444,301989888,7776239616,4
14336,64,28278664371.000000,27165670133.333332,10.510508,24978492325,43365389455,206001295,411041792,10584326144,4
