n,d,r,c,t,p,sd,pd128,pd256
32,32,86713.000000,85837.239583,0.000034,92143,173389,3149,3040,41040,4
64,32,386645.000000,378300.000000,0.000143,848861,696088,11544,12224,165024,4
128,32,1446022.000000,1395035.416667,0.000535,1357086,2789155,43811,49024,661824,4
256,32,5276093.000000,5008250.000000,0.002046,4956699,11165665,169953,196352,2650752,4
512,32,20643291.000000,19500866.666667,0.007472,20785071,44680556,669036,785920,10609920,4
1024,32,81890290.000000,78083200.000000,0.031359,78807109,178752474,2649050,3144704,42453504,4
2048,32,343912953.000000,326887600.000000,0.126743,329978965,715069457,10541073,12580864,169841664,4
4096,32,1444308310.000000,1380154533.333333,0.529410,1361517297,2860397265,42054353,50327552,679421952,4
6144,32,3341157981.000000,3217035466.666667,1.245300,3197644860,6435966545,94522961,113240064,1528740864,4
8192,32,6432776676.000000,6150985533.333333,2.370587,6121652305,11441807746,167977346,201318400,2717798400,4
10240,32,10409590590.000000,9961053266.666668,3.837750,9899993479,17877899046,262395686,314562560,4246594560,4
12288,32,15935497307.000000,15265440666.666666,5.910112,15194962311,25744250973,377788509,452972544,6115129344,4
14336,32,22749899384.000000,21774420200.000000,8.378920,21660029551,35040885909,514178197,616548352,8323402752,4
