n,d,r,c,t,p,sd,pd128,pd256
32,8,67000.000000,64539.583333,0.000025,67985,28340,26292,0,512,4
64,8,248891.000000,246654.687500,0.000092,471304,112097,103905,0,2048,4
128,8,900162.000000,861480.208333,0.000330,858707,445251,412483,0,8192,4
256,8,3244698.000000,2997258.333333,0.001170,2954510,1775114,1644042,0,32768,4
512,8,12225439.000000,11384100.000000,0.004371,12177489,7090973,6566685,0,131072,4
1024,8,47928897.000000,45945466.666667,0.017114,44013321,28338703,26241551,0,524288,4
2048,8,240589191.000000,232706933.333333,0.088427,188103733,113311917,104923309,0,2097152,4
4096,8,963804359.000000,919410266.666667,0.350867,752695996,453151067,419596635,0,8388608,4
6144,8,2168401291.000000,2069311400.000000,0.798176,1709750253,1019493380,943995908,0,18874368,4
8192,8,3870367189.000000,3694562733.333333,1.433177,3069345087,1812395382,1678177654,0,33554432,4
10240,8,6033761534.000000,5733767866.666667,2.207016,4775350638,2831774633,2622059433,0,52428800,4
12288,8,8737470173.000000,8361528933.333333,3.231724,6978317481,4077816728,3775826840,0,75497472,4
14336,8,11908696221.000000,11324660533.333334,4.371218,9451078867,5550148415,5139106623,0,102760448,4
