n,d,r,c,t,p,sd,pd128,pd256
32,8,83518.000000,80858.984375,0.000031,156222,47496,39560,992,1488,4
64,8,372332.000000,351616.145833,0.000137,513331,190338,158082,4032,6048,4
128,8,1348991.000000,1288625.000000,0.000501,1275389,761490,631442,16256,24384,4
256,8,4990618.000000,4601458.333333,0.001790,5002885,3047086,2524846,65280,97920,4
512,8,18220773.000000,17950833.333333,0.006690,18559352,12188246,10095190,261632,392448,4
1024,8,71706320.000000,67673666.666667,0.026300,68828129,48758219,40377803,1047552,1571328,4
2048,8,287517011.000000,272811066.666667,0.105833,272366499,195036978,161498930,4192256,6288384,4
4096,8,1165521354.000000,1114440600.000000,0.431129,1113056071,780154746,645969786,16773120,25159680,4
6144,8,2649113095.000000,2532759666.666667,0.977299,2508979427,1755339817,1453399081,37742592,56613888,4
8192,8,4737404990.000000,4535277933.333334,1.748752,4500555335,3120635954,2583830578,67100672,100651008,4
10240,8,7454943621.000000,7143998333.333333,2.774948,7124746300,4875965560,4037186680,104847360,157271040,4
12288,8,10782679297.000000,10321444466.666668,3.983119,10226536271,7021399686,5813538438,150982656,226473984,4
14336,8,14896467273.000000,14126129333.333334,5.437270,13995484981,9556908378,7912855898,205506560,308259840,4
