n,d,r,c,t,p,sd,pd128,pd256
32,64,92512.000000,87946.354167,0.000034,183515,215823,2635,1024,52785,4
64,64,359591.000000,342786.979167,0.000132,337139,861878,9506,4096,211045,4
128,64,1452100.000000,1346258.333333,0.000534,1447344,3444261,35489,16384,844001,4
256,64,5408602.000000,5458808.333333,0.002021,7098423,13769736,136684,65536,3375495,4
512,64,21599568.000000,20569466.666667,0.007823,19171818,55063432,535256,262144,13500972,4
1024,64,86619064.000000,82883666.666667,0.032394,81853716,220228100,2120316,1048576,54002658,4
2048,64,426681198.000000,410626666.666667,0.156117,355164973,880853204,8434040,4194304,216007639,4
4096,64,1877833378.000000,1782580800.000000,0.687258,1593513245,3523319344,33651140,16777216,864028443,4
6144,64,4800732582.000000,4579755266.666666,1.775519,4154941297,7927396190,75648050,37748736,1944062667,4
8192,64,8838540882.000000,8444510533.333333,3.266402,7752534728,14093085714,134425274,67108864,3456110678,4
10240,64,14207125855.000000,13549989266.666666,5.272547,12535514365,22020386679,209982379,104857600,5400172275,4
12288,64,20722464887.000000,19964090466.666664,7.636067,18235118279,31709290592,302313928,150994944,7776246694,4
14336,64,28632831396.000000,27341194400.000000,10.534850,25228919939,43159811219,411429075,205520896,10584335088,4
