n,d,r,c,t,p,sd,pd128,pd256
32,64,112240.000000,108979.947917,0.000041,119096,319458,3298,3040,77520,4
64,64,508809.000000,486220.312500,0.000186,849360,1283164,11868,12224,311712,4
128,64,1854776.000000,1771981.250000,0.000711,1708413,5142881,44385,49024,1250112,4
256,64,7277266.000000,6966266.666667,0.002686,6485437,20591242,170634,196352,5006976,4
512,64,28713368.000000,27269233.333333,0.010591,27667728,82406461,670781,785920,20040960,4
1024,64,116005024.000000,112279266.666667,0.043148,111628700,329700804,2651588,3144704,80189952,4
2048,64,490703426.000000,469390133.333333,0.181960,468213432,1318955704,10545848,12580864,320812032,4
4096,64,2249596243.000000,2154880866.666667,0.829622,2160158401,5276122577,42057169,50327552,1283352576,4
6144,64,5951401853.000000,5664446666.666667,2.182300,5581478328,11871512650,94545994,113240064,2887621632,4
8192,64,11431983719.000000,10945408066.666666,4.217859,10990532058,21105141956,168028356,201318400,5133619200,4
10240,64,18691777067.000000,17961108533.333336,6.896712,17818692570,32976917485,262411245,314562560,8021345280,4
12288,64,28064231749.000000,26694486866.666668,10.369045,26612011951,47487001034,377856458,452972544,11550799872,4
14336,64,39223626468.000000,37581957400.000000,14.452813,37321413422,64635272899,514244291,616548352,15721982976,4
